1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
102403.27184466018,115666.36743674366,119729.85699481865,129929.16465863455,137622.99133782482,174472.52788104088,188156.78102189783,217287.2957746479,251975.81065088755,281126.6838709677,306205.9433817904,293072.09397944197,278020.5616535994,299174.3612456747,308610.5964912281,293589.7007874015,349707.5793499044,382280.42367601243,461081.8748466257,589640.6386554622,692986.6666666667,732672.9169960475,978158.5369649804,862657.1130434782,1038776.5209105347,1048044.6451612903,1159548.3333333333,1165662.4756391703,1245158.2313051554,1049864.9995337995,1030799.779917469,971473.4335260115,1111522.0
101232.98058252427,111789.18371837183,118716.28601036269,128603.66265060242,135669.51299326276,173222.10408921933,187993.37956204382,216743.61267605636,249528.42603550295,279550.9612903226,303707.92348890594,288705.98531571217,272839.42409123306,298465.6996539792,298469.15519568155,293085.0026246719,344079.5258126195,374863.12772585667,460952.2846625766,588010.2857142857,685590.6666666667,699076.9011857708,945022.8793774318,841311.7999999999,1031708.633139227,1027886.1648745519,1146334.9444444445,1156734.3251326578,1244486.3873664653,1036685.2102564103,1026865.7349839523,968701.6949755447,1084628.0
100048.75728155338,108639.44554455444,117581.37202072538,128529.89558232934,135216.50048123195,173098.34200743496,185883.82481751827,215872.50704225354,247944.7100591716,277640.0967741935,298697.8301453711,283800.43465491926,268309.6108339273,291067.65397923876,290186.82321187586,289083.57480314956,341348.9101338432,374526.953271028,460004.3042944785,587346.0168067227,681885.3333333334,693513.8656126483,935754.6459143969,838566.5826086956,1030703.4494441503,1024130.0358422939,1133462.0833333333,1132785.2619392185,1242377.010682768,1024258.97995338,1024264.443833104,966779.3437083148,1064053.0
99781.26213592231,104923.91639163916,114921.34300518133,125579.21285140564,130025.64003849855,162798.34944237917,185339.15328467154,211349.2253521127,243517.68047337278,271877.87741935486,291660.5110941087,275516.62848751835,263967.99429793295,285245.8242214533,287718.8556005398,287694.52493438317,339557.7667304015,373991.9352024922,458375.97546012263,575692.3697478991,676410.6666666667,681070.6086956522,933805.7898832684,831533.8347826087,1026617.0799364743,1021744.688172043,1089773.1666666665,1126349.1519536902,1233221.8039944263,1020798.3888111887,1024263.3911049976,961978.0595820365,1051951.0
99678.16504854368,100645.12211221122,114414.55751295335,124046.24096385544,125776.16169393648,162296.89962825278,185037.48905109492,203780.10563380283,230005.63313609466,271387.2,291393.49349655706,270636.36417033774,261603.26158232355,284837.46989619377,286936.4804318489,281824.96062992123,335508.67049075844,367545.968847352,453616.35337423306,571924.5042016807,664998.6666666667,664465.7707509882,933325.9143968871,823990.7260869564,1017924.1249338274,1021061.6487455197,1039164.3611111111,1125836.3453931499,1228043.2735717602,997108.3785547785,1022361.1114167812,959872.9675411294,1035569.0
97563.28155339805,100069.22772277227,113674.60310880828,121715.66265060242,125086.69874879692,162252.08921933087,181396.56934306573,201265.823943662,227333.11242603548,270933.55483870965,287066.7543993879,267602.0029368576,254121.21454027083,275936.2989619377,283537.4089068826,281692.3832020997,334620.41555130656,366903.66105919005,453316.3239263803,570544.974789916,661300.0000000001,661818.4347826088,931841.6186770428,823183.3826086955,1016584.6903123346,1005543.3691756272,1014057.5555555555,1124408.6830680172,1139156.1876451462,990666.7337995338,1019894.5694635487,955493.3143619386,1012575.0
97017.14563106795,99412.50605060505,109396.66735751294,121171.63052208837,122434.91819056784,161876.53531598512,180820.47445255477,193860.41549295778,225433.04142011833,267080.3483870968,283453.2333588371,257377.8913362702,246860.09408410545,267024.00553633214,281785.19838056684,279467.19160104985,333830.2052262587,355233.40062305296,440479.85276073613,570004.7394957984,659076.0000000001,659394.0869565217,922461.0739299611,816508.7608695652,993171.3245103229,1004526.4516129033,1012497.2777777778,1121998.6029908345,1123390.2498838827,959586.7076923077,1014401.4342044933,954810.3334815474,1011430.0
94587.39805825241,96091.00990099009,106581.98549222798,120830.45783132532,122015.05293551492,161302.53531598512,180053.74452554746,191194.54929577466,225124.449704142,261399.6,280609.1446059679,256575.47136563878,246519.703492516,266385.2567474048,278634.008097166,278454.78215223097,333297.54493307834,353016.0797507788,439561.45276073617,558428.2689075631,658541.3333333334,658862.5454545455,913301.3229571984,811110.6652173912,992894.2001058761,1001807.2258064516,1010221.7777777778,1118239.4983116256,1117451.3627496515,932515.3156177156,1005443.7707473636,941774.4846598489,1009769.0
94094.20388349514,94244.61166116611,103377.10259067357,118622.05622489961,120589.72088546678,158810.22304832714,176029.45985401463,190612.4647887324,221603.7869822485,260982.9870967742,275433.92195868405,252484.14096916298,244388.98930862435,260997.20415224912,276544.05937921733,275090.6299212598,327356.33397068194,344666.0785046729,437416.17177914106,555553.4453781513,647452.0000000001,655030.2608695653,863147.9533073929,797012.7260869564,988275.4600317628,999155.0107526882,1002182.3611111111,1091461.692233478,1110205.0459823501,897748.8447552448,1004314.1934892251,935479.626500667,989753.0
93821.13592233008,92817.50495049504,102801.31813471502,116171.60642570282,120421.77478344561,155347.0185873606,175711.0364963504,188276.04225352115,217553.27810650886,255696.63225806452,274457.19969395566,252211.04845814977,243366.18104062718,259378.08719723183,276028.15654520923,274524.16272965877,327346.0905035054,344072.4087227414,429677.38404907973,552194.8907563025,643658.6666666667,653894.5770750989,834158.8793774318,782551.6695652173,982543.3605082054,994433.6917562723,980316.8333333333,1084590.3058369511,1108632.0780306547,895991.2540792541,997552.5208619898,928161.8283681637,970919.0
93241.56310679611,89286.36303630362,97728.70466321243,116134.72289156627,120373.15880654474,151911.55390334572,174755.76642335768,186527.76760563382,216472.23668639053,251130.55483870968,272171.7398622801,250255.5712187959,243339.99714896647,256189.11003460205,274819.73549257766,272181.4593175853,324157.4455066921,339108.47102803737,424996.64294478524,537155.1260504202,642704.0000000001,653307.2885375494,832312.1245136186,775396.6347826086,981293.8697723664,966251.5555555555,961845.1944444444,1074048.420646406,1104629.8077101717,883816.5668997669,991756.1999082989,928134.2641173855,969057.0
87796.92233009708,85772.90209020901,95092.46839378237,115918.03212851407,117562.27141482194,146815.97026022305,174351.45255474455,183453.6338028169,215006.91124260353,250871.32903225807,267101.91889824026,248753.5624082232,240346.8510334996,247005.11003460205,274286.7908232119,271785.23359580047,308280.0713830465,335111.5713395639,408620.3877300613,532729.8823529412,626120.0000000001,652895.0197628458,825364.140077821,773483.7173913043,967609.0291159344,947912.9462365592,953269.3611111111,1073779.2802701397,1083515.7789131443,871656.8652680652,987445.2783127006,891628.9871053802,960658.0
86119.50485436892,85740.06600660065,94326.3419689119,113958.59437751005,117137.98652550529,140186.16356877322,171152.55474452558,181949.91549295778,214480.94674556213,249423.36774193548,266685.5822494262,248699.61820851688,236172.15680684245,246309.15986159167,271332.3562753037,269041.7847769029,307304.0152963671,329342.245482866,405325.69815950916,531879.56302521,623241.3333333334,630933.2806324111,823331.0505836576,771180.2304347826,966539.4261514029,925003.4982078853,932406.0555555555,1071514.2923299565,1067420.3176962377,864428.4792540793,986243.0628152223,887234.0204535349,953494.0
85796.28155339805,84270.01980198019,94312.06632124352,109470.32931726909,115246.38306063523,139164.0594795539,168944.54014598543,179342.661971831,210391.62130177513,248732.71612903225,263270.5677123183,248419.78267254037,225809.88168210973,242409.9321799308,266264.73414305,268047.45406824147,300262.3632887189,323655.8903426791,402115.5239263803,531288.3361344538,622282.6666666667,619685.3438735178,818659.9221789882,769066.4130434782,961086.8819481207,891192.458781362,913966.3055555555,1053621.4413892908,1064809.7241058985,855807.5076923077,980847.8312700596,849582.274788795,903570.0
85489.77669902911,83454.16941694169,92934.46632124351,109350.45783132532,114846.406159769,135653.91078066913,168921.496350365,177119.42253521128,210193.6568047337,248012.4387096774,260665.38944146904,246270.44346549193,223631.709194583,239329.00207612457,263982.677462888,262840.7769028871,295559.1485022307,321581.62242990657,397519.29815950914,529343.7647058823,621793.3333333334,617146.9090909092,817955.4241245135,759902.3782608695,947079.944944415,874408.0286738351,913880.8888888889,1053523.9749155813,1046437.4584300973,844869.1282051282,968071.922971114,831161.1880835927,895199.0
85436.8349514563,82413.51815181518,92751.2621761658,107902.77911646587,112605.65158806545,133496.6096654275,167522.1094890511,166356.92253521128,209768.61538461538,245668.29677419353,254151.56541698548,245090.4140969163,222044.31076265144,237355.5543252595,260972.46963562755,261897.66929133856,294218.717654557,316217.1364485981,396302.27730061347,526517.1764705882,619306.6666666667,602141.8814229249,807376.4669260699,750853.1434782608,947071.4367390153,869771.3548387097,903682.1388888889,1052653.422093584,1022244.6781235484,842772.2219114219,964853.7331499312,819616.8714984438,893736.0
80680.43689320388,81898.24422442244,90612.29430051813,105251.77510040162,112563.66506256015,132271.79182156135,166447.43065693433,165956.73943661974,207614.29585798815,245340.56129032257,252268.3886763581,243404.65785609398,221031.32145402706,235949.35363321798,260789.65721997304,261504.45669291337,285352.2651370299,305440.9570093458,379099.18036809814,525519.3949579832,615974.6666666667,599799.209486166,796422.2879377431,750779.5217391304,927701.8994176813,865856.5161290322,898314.5555555555,1050195.7163531114,1015305.4900139339,838267.9944055944,951932.5483723063,813002.472209871,848347.0
79838.94174757281,81675.96919691969,90500.46839378237,104359.65461847391,110360.47738209816,131623.10780669146,166311.26277372264,162872.50000000003,202474.9822485207,234728.96774193548,248150.69625095642,238121.49779735683,216832.07982893797,235351.91695501728,257399.88124156548,261275.45931758528,283485.02740599104,299942.00124610594,378842.8171779141,525130.756302521,613365.3333333334,597096.1264822135,791641.40077821,737115.8260869564,896955.6760190576,861552.5448028673,890333.2222222221,1027172.5846599131,1012331.2475615419,817265.7491841492,934976.2567629527,796890.6571809694,848197.0
78969.58252427184,77407.27832783277,90310.12642487045,102478.59437751005,108961.66313763233,129738.93680297397,166183.47445255477,161991.28873239437,197355.0769230769,230923.90322580645,248119.0757459832,235068.59324522762,215175.94868139699,235166.01245674738,256200.7557354926,257179.1181102362,279851.523263225,299009.29595015576,372098.4932515337,524305.243697479,613082.6666666667,594649.7391304348,787217.8677042801,736999.7782608696,881654.2763366861,860547.3835125448,888744.4722222221,1018008.520984081,1008514.5341384114,793234.2825174825,925681.7203117835,785401.4690973767,840965.0
78612.92233009708,76207.49834983498,90088.85388601036,99338.88353413656,106981.66698748796,129145.73234200744,165412.55474452555,161536.53521126762,195315.26627218933,229607.4064516129,245122.15455241012,231555.4772393539,211739.31290092657,234694.10103806228,249458.3859649123,256237.51706036742,271495.78075207135,294487.3919003115,366703.59754601226,509434.99159663863,567498.6666666667,594290.6245059288,785959.4708171205,734386.8304347825,879656.063525675,853532.4157706093,873064.25,1009968.6444766038,993008.8026010217,792132.8447552448,918746.3475469968,784225.39439751,808927.0
78554.40776699028,75861.45654565455,87219.44870466321,95288.61044176707,105242.54090471606,128618.67657992565,162299.54744525548,160590.64788732395,195253.1597633136,228316.8322580645,242063.74904361134,231457.7033773862,209973.53670705628,232310.71003460206,249128.3940620783,254355.82152230968,269507.08476736775,293091.1950155763,366550.0613496932,506890.92436974787,565745.3333333334,592854.1660079052,757584.280155642,730391.2913043478,872548.0656431974,846877.1899641576,868671.5555555555,999317.1095031354,985671.8402229446,790610.7412587412,917729.4121962402,783249.4157403291,805408.0
76155.31067961165,73782.6798679868,86110.70673575129,93183.94377510042,100460.49663137631,126190.37918215613,157630.03649635037,159826.661971831,192310.86390532544,220016.05161290322,240509.07421576133,229035.27165932453,209027.6436208125,224874.5301038062,245029.05802968965,252327.98950131232,269351.9694072658,291135.66105919005,365907.744785276,500115.93277310923,558373.3333333334,592638.9565217391,743541.5408560311,729766.1304347826,852326.4923239809,824399.1971326165,868153.3611111111,998531.8398456343,973498.6679052484,786761.5962703963,908002.2044933516,777854.9897732326,801803.0
75712.27184466018,73123.43234323432,84193.01139896373,92815.10843373495,93351.51491819056,125232.28996282528,157563.00000000003,158116.78873239437,191272.52071005915,219653.13548387095,234128.75899005358,219901.8443465492,204566.56307911614,223436.5508650519,244317.94871794875,251189.02887139106,267890.0803059273,286204.6255451713,361604.50552147237,499765.88235294115,556861.3333333334,591429.3754940712,738463.2840466925,727703.4739130434,848636.3620963473,818530.4659498208,858791.6944444444,986643.1452001928,971714.5490013933,784175.5188811189,901031.0389729481,756495.7581147177,795549.0
74032.06796116504,72512.17601760176,81592.46424870465,92351.75903614459,93269.75168431184,116735.38289962825,157309.5182481752,155030.5281690141,189739.26627218933,208932.29677419356,233615.8041315991,215522.2496328928,203803.95723449747,222106.6186851211,244190.90958164644,250883.19685039367,266507.21223709366,284971.5090342679,359264.8392638036,497628.3697478992,553906.6666666667,570666.8458498024,731492.326848249,723847.6913043478,842051.0111169931,811020.5591397849,856018.5,981471.8842257597,964007.5392475614,779021.5608391608,891091.1801925722,755389.1044908848,791107.0
72248.76699029126,69013.87018701869,81409.26010362693,89119.83935742972,92911.76130895091,115435.88104089219,154598.7299270073,154951.70422535212,186472.8520710059,207376.94193548386,232749.753634277,215468.3054331865,202408.02851033496,217158.6989619377,240376.63697705805,250738.56692913384,266158.9343530911,283317.8168224299,356136.363190184,497107.4285714286,552678.6666666667,568645.6916996047,727311.2840466925,721939.7652173912,840701.8528321863,810435.0967741936,850461.8611111111,975577.3777134586,958939.9163957267,777862.3216783217,883442.0577716643,742056.1742996888,786832.0
72187.46601941746,68733.500550055,79948.38549222797,87845.05220883535,92452.11934552454,115354.79553903345,151772.72262773724,153383.30985915495,183416.0473372781,202390.54838709676,232660.16220351955,214354.02055800293,198631.0021382751,210497.91557093424,240224.8097165992,250419.17585301836,262564.9407265774,281787.15015576326,349910.39999999997,496757.3781512605,552164.0000000001,566804.743083004,726097.5564202334,721419.4217391304,822907.5489677078,806613.1326164874,819438.5277777778,972506.0762180414,953376.4087320017,769561.3986013986,876543.5304906006,732969.1596265007,780969.0
71056.1844660194,66993.18811881187,79793.73264248704,87273.35742971889,92251.0259865255,109365.1375464684,149667.3576642336,153076.09859154932,170922.9349112426,198863.2258064516,228551.25325172153,213501.02790014684,194745.96721311472,207534.56608996537,239930.45074224024,248936.71916010496,259499.2173358827,280126.30529595015,346000.1570552147,476566.08403361344,542121.3333333334,565995.7628458499,721464.7159533073,711993.3434782608,820663.8136580201,793593.0609318996,816589.0277777778,968258.5315967196,949634.3446353923,756121.503030303,861849.5515818432,730354.6393952868,755095.0
70758.03883495145,65033.12651265126,76089.20207253886,85277.03614457832,91888.61597690087,106646.63940520446,148376.90510948907,150553.7323943662,170763.7869822485,198492.90322580645,227788.84774292275,213281.87958883995,194511.94868139699,201698.43598615917,239268.91767881243,245406.84514435692,258804.1249203314,273834.83613707166,345349.38895705517,474808.9411764706,538642.6666666667,563335.4624505929,713936.0311284047,705735.4956521739,820323.4854420328,780731.6989247312,804449.6111111111,962102.6377231065,943105.727821644,735444.6582750583,858985.0784044015,719517.8052467763,750221.0
65904.11650485436,61042.27942794279,75449.17720207253,83508.93172690764,90918.50625601539,105374.87732342008,145548.80291970805,149175.323943662,167555.5976331361,197796.69677419355,227393.5914307575,212771.0954478708,191882.1040627227,201024.73079584775,230554.34278002701,235939.6115485564,257631.97960484383,273429.99626168224,339107.9312883435,465992.9075630252,536022.6666666667,554178.6877470356,713355.3307392995,697560.9869565216,802248.4107993647,773527.4551971327,803275.4166666666,961709.4491075735,936546.184858337,733074.800932401,854958.393397524,717060.5033348155,736765.0
61863.82524271844,57134.78547854785,75384.93678756476,82994.86746987952,90830.11357074109,103546.18587360595,143456.00729927007,148805.45774647887,166030.10650887573,195222.95483870967,226532.8110175976,209871.59471365638,188918.41482537417,200459.07266435985,228218.06207827263,233217.25459317584,253975.06182281705,272205.4629283489,338837.4822085889,465877.14285714284,531190.6666666667,545513.2648221344,709684.793774319,693767.5956521739,788200.1482265749,764417.5197132616,799602.5,955812.7274481427,936500.328843474,729615.2801864801,843844.7427785419,709504.8359270787,730203.0
57717.65048543688,57059.009900990095,75163.66424870466,81860.69879518074,89360.58517805582,103266.65427509294,141379.97080291974,148657.91549295775,165612.82840236687,194573.0387096774,224387.88676358075,208691.56534508077,185933.45117605128,195604.89965397923,226403.88124156548,232021.04461942255,251399.56150414274,271740.54080996884,337117.5950920245,462788.70588235295,530146.6666666667,536907.4782608696,693056.3424124513,673497.9086956521,784206.1535203812,748454.853046595,798854.25,948823.9382537385,925845.7371110078,724550.165034965,838136.8509857863,707017.9279679857,687338.0
57157.582524271835,56788.74367436743,73643.30777202072,81627.87148594379,88801.50144369586,100614.30483271375,137948.5401459854,145870.78169014087,164308.59171597633,193871.27741935482,218717.27620504977,203507.86490455212,185683.0677120456,192183.939100346,225706.71524966264,228122.06299212595,249059.66093052897,270350.0660436137,335955.50920245395,461673.781512605,524421.3333333334,530569.1699604744,685716.5447470817,620142.1130434782,769234.1429327687,740579.3261648746,793872.75,936547.5928605885,924357.0162563863,722708.013053613,831319.3837689133,704661.6949755447,682742.0
55558.18446601941,55811.23872387238,69015.61865284973,80853.31726907632,88061.21270452358,99890.93680297397,135970.96350364966,145796.0,162575.4319526627,190705.0193548387,218286.8859984698,202174.43171806168,185568.51318602992,191405.36470588236,222687.2118758435,225349.98950131232,246841.21861057996,269341.5426791277,325095.28834355826,451197.0756302521,524078.66666666674,527736.4426877471,674593.8988326847,609474.4478260869,767127.7543673902,740512.3154121863,767613.3888888889,898104.8219971056,919693.5661867161,715080.3692307692,830344.5575424117,682744.0320142285,660279.0
55435.582524271835,55217.66336633663,68492.17823834196,80636.6265060241,83491.31087584216,99180.3717472119,132805.58394160584,139647.7323943662,162233.84615384616,184150.30967741934,217668.52945677127,198158.9603524229,179592.03991446897,190736.42629757785,220792.46963562755,224899.5275590551,245626.63607393243,256455.3320872274,321586.4932515337,450508.0,521433.3333333334,526812.0790513834,657844.2023346303,608308.9782608695,757548.730545262,736807.9139784946,752689.3888888889,869644.6116739025,909390.8927078494,709333.4116550117,828472.8069692801,682129.4513116941,647510.0
55435.582524271835,54634.19141914191,68037.73678756476,80044.18473895584,81586.44850818094,98177.47211895911,129841.31386861316,132777.92253521128,160941.25443786982,184009.5870967742,214894.70849273147,195724.72834067547,175536.80969351387,189775.12525951557,217535.92982456143,222618.593175853,243648.18355640533,248324.2018691589,315664.7852760736,443085.2773109244,517788.00000000006,526690.2134387352,650697.1206225681,604667.8217391304,731022.5770248809,733815.9426523297,749645.1388888889,855402.3232030872,897122.8091035762,706125.434032634,793548.5520403484,680668.5460204536,645701.0
55173.66019417475,54578.62266226622,67597.57098445596,78179.26104417672,81332.31953801733,96090.5873605948,126921.03649635038,130738.60563380283,160848.0946745562,182728.27096774193,214225.40780413162,195473.55066079294,173631.93157519598,186884.86643598616,215565.2739541161,222586.9553805774,242200.92797960484,247498.78629283488,315630.97914110427,442046.1512605042,516954.66666666674,520721.39130434784,645506.5525291829,603851.7434782608,725669.7003705665,711688.2867383512,740635.3888888889,840353.721177038,884482.5452856477,703468.7104895104,793311.6882164144,680296.9390840373,620893.0
54580.15533980582,54293.20132013201,66738.65284974093,72370.1044176707,80740.0885466795,94270.4312267658,125657.8175182482,129574.43661971833,159239.1479289941,180467.4516129032,208101.57000765114,192639.79441997063,166336.44476122592,186870.56608996537,213157.72739541164,222023.50131233592,240964.3951561504,246083.9925233645,310437.51165644167,438920.50420168065,505798.66666666674,514644.9644268775,631835.2062256809,602078.5826086956,724194.1344626787,703195.5555555555,734757.5833333333,823264.9686444765,859423.8327914537,697239.0041958042,774871.0499770747,674035.7705646955,619961.0
53696.864077669896,52540.25962596259,66495.96683937823,70993.88755020082,80565.51299326275,92563.36802973978,124547.52554744527,128036.3591549296,157422.5325443787,178856.54838709676,205768.6794185157,189713.3215859031,166125.3371347113,183026.95086505188,208903.46558704457,220595.280839895,240926.3479923518,244752.16947040497,309283.87730061344,433322.4537815126,462092.00000000006,508108.30039525696,630990.3190661478,599921.0913043477,709264.6649020646,699110.2508960573,734019.5833333333,801439.1239749155,855873.7241058986,674796.0055944056,765703.8936267766,670883.2369942197,617296.0
53691.291262135914,52353.34653465346,66162.86839378238,70936.25702811246,80525.73628488931,89204.72118959107,121998.04379562046,127399.70422535212,153480.7100591716,177016.04516129033,203641.32211170622,185942.28487518354,166123.70064148252,179248.48166089965,203584.86369770582,220498.86089238842,240696.60165710642,239831.1476635514,309217.67361963185,429033.64705882355,452322.66666666674,500540.9644268775,625973.3229571984,598447.4086956521,706692.755955532,695770.29390681,718144.6111111111,794585.4587554268,853875.2549930328,667738.882983683,764944.8766620816,652913.387283237,616457.0
52100.25242718446,52340.71727172717,65144.538860103625,69719.10040160644,80342.32146294514,89087.36059479554,119917.8175182482,125326.0281690141,149583.52662721893,172462.92903225805,195939.97245600616,180072.48164464024,160716.72701354238,178425.41730103805,201127.7408906883,219450.29396325457,238444.5022307202,234126.1956386293,308434.49815950915,422590.7899159664,443057.3333333334,500406.1343873518,625215.2217898832,598361.3086956522,690295.0132345156,693111.0250896057,712389.8055555555,773677.7925711528,852190.3130515558,663477.6354312354,751371.0004585052,641204.7060915963,614658.0
49299.91262135922,51929.00330033003,64985.12746113989,68704.80321285142,79783.23772858517,86317.65055762081,118145.54014598542,125132.00000000001,148842.13017751477,172342.57419354838,192900.89058913544,179136.88693098383,160449.97861724874,177923.31626297577,199792.2807017544,219094.74540682413,237816.72402804333,233465.29096573207,308388.0147239264,415474.0168067227,418268.00000000006,486888.12648221344,591443.9844357977,597902.1086956521,686750.7379565907,677195.3835125448,685529.1111111111,768062.3945972021,837822.4505341382,656902.1911421912,738128.7336084364,634363.6674077368,611142.0
49249.75728155339,51211.66116611661,64223.759585492226,68702.49799196787,78103.77670837344,85568.67657992565,112401.35036496351,124816.70422535212,147192.42603550295,162960.4516129032,191156.49273144608,178771.0778267254,160247.0534568781,177562.62975778547,196628.69635627532,217785.5433070866,236569.94773741235,230877.46292834892,293671.07730061346,410784.1680672269,415736.00000000006,478208.44268774707,579189.2918287937,586504.4652173913,682285.1455796717,673890.6953405018,672488.8333333333,745514.411963338,836936.2563864373,647830.5827505827,720789.248968363,614980.894619831,593598.0
47672.65048543689,50059.87238723872,61211.59792746114,67330.89156626507,76782.30606352261,83125.44237918216,111272.20437956206,121473.76056338029,145465.08875739644,162366.08387096773,189057.24254016834,173808.2114537445,155799.0648610121,177063.70657439445,196540.38866396763,216848.46194225719,236015.3371574251,230834.54704049844,283247.5190184049,407839.0588235294,407660.00000000006,470033.07509881427,572726.2879377431,583000.5695652174,677561.8761249338,657757.5627240143,664774.0,721150.008683068,831448.4644681838,635080.0223776224,719086.9876203575,607048.5157847933,592879.0
46493.99999999999,49852.75247524752,59634.13886010362,67245.5983935743,74278.583253128,77662.84014869889,110955.87591240877,119161.59154929579,143924.07100591715,162045.75483870966,184605.7781178271,173073.22173274597,155352.30220955095,176461.50311418684,195691.39541160598,213009.7427821522,211934.40917782026,229917.57757009345,282374.19386503065,407132.06722689077,398850.6666666667,457703.90513833996,570903.7821011672,564825.9826086956,661046.233986236,639609.4050179211,659090.9444444444,719300.3608297153,827433.3971202971,625191.7016317017,714291.8110958276,606519.6905291241,580617.0
46223.71844660194,49713.830583058305,59598.449740932636,66597.83132530122,70371.62656400385,77304.35687732341,107830.29927007301,118553.2323943662,141789.1597633136,161997.6129032258,182206.13312930378,168653.16886930983,154483.32430506055,170920.91349480968,191320.93927125508,212651.18110236217,209815.4748247291,226750.38504672897,282026.272392638,400774.65546218486,397216.00000000006,455174.54545454547,567277.9143968871,563321.1043478261,645727.817893065,632767.2544802867,657289.2222222222,719194.0337674867,818362.4375290291,604351.0862470863,712098.9784502521,602723.9911071587,571174.0
45998.01941747572,47953.31133113311,56848.008290155434,65574.31325301205,68480.02309913377,73335.43494423792,103523.20437956206,117277.90140845072,128686.62721893491,160473.73548387096,175056.38561591433,163107.0308370044,152745.3684960798,170611.07266435985,191184.60458839408,211965.6955380577,207800.4384958572,223108.2566978193,281012.08834355825,396006.2521008403,396896.00000000006,449168.12648221344,545241.9299610895,558585.6043478261,637999.936474325,625651.1827956989,647131.4722222222,695093.2329956584,809264.8174640036,602458.6256410256,701739.0811554332,595115.2369942197,558862.0
45421.23300970873,47432.98569856985,55931.98756476684,62240.963855421694,66705.53994225216,72725.15985130111,100967.43795620439,116192.55633802818,128071.38461538461,159883.07096774192,174397.62509563888,158280.7107195301,151436.17391304346,170137.57231833908,190360.39946018896,209955.94225721783,203182.09815168896,222654.77881619937,277132.8343558282,393408.4369747899,394918.6666666667,448473.23320158105,520432.62256809336,539581.2130434782,631959.1106405505,625085.70609319,639500.9166666666,669675.5272551856,806993.3450998606,580225.4247086247,699910.492434663,582932.859048466,547733.0
45203.89320388349,45503.23432343234,55287.20414507772,61215.140562249006,66550.85274302213,71609.16728624536,99341.80291970803,115604.40845070424,127196.07100591715,155698.42580645162,169420.90895179802,153837.05726872248,150318.44903777618,169913.53356401384,187498.92037786776,207385.74803149604,201382.17463352453,217596.4261682243,274074.78773006133,390209.7478991597,388686.6666666667,444924.8695652174,519879.99999999994,539185.652173913,618980.4510322922,618690.29390681,636176.5,646915.9980704293,793383.7064561077,574477.3967365967,697674.4979367262,559032.6118274789,547129.0
45078.504854368926,45207.70957095709,54197.496373056994,59497.75100401607,65543.1761308951,68705.02602230484,99012.90510948906,114882.8661971831,124874.84023668639,152987.66451612904,167446.38408569244,152523.8531571219,145359.874554526,168180.01384083045,187306.81241565454,206429.08136482938,200170.51880178455,217300.30654205606,270415.2736196319,380183.6974789916,387234.6666666667,443669.9130434783,516149.47859922174,530671.7347826087,611680.4107993647,599666.29390681,626998.1944444444,636845.9392185238,778486.9001393403,574372.4979020979,693553.067400275,544163.2298799467,540155.0
44967.048543689314,44573.7205720572,54180.841450777196,58550.30522088354,64248.223291626564,68483.10780669145,96107.29197080294,111661.19014084508,121523.02958579881,152471.06451612903,165557.93726090287,149811.47136563878,144143.960085531,167744.64775086506,184462.37516869098,202492.43569553804,199488.5965583174,217211.61370716512,270261.73742331285,374994.9579831933,370557.3333333334,431116.45849802374,500125.97665369645,527726.8652173913,608723.201694018,594299.5555555555,624922.0,629167.1316931982,755610.0808174639,568637.3146853147,676423.07565337,544070.3281458426,525293.0
42852.165048543684,44033.18811881188,53940.534715025904,56724.57028112451,62204.142444658326,68205.71003717472,95418.07299270073,110624.35211267606,114277.91715976331,151578.5870967742,150669.94950267792,148764.6167400881,141188.4533143264,167328.34878892734,183185.7867746289,190337.4960629921,198547.66093052897,204269.61246105918,268115.0478527607,366527.59663865546,368777.3333333334,417890.1501976285,500106.8326848249,503190.86086956516,601712.4404446797,589303.1397849462,620781.0,584258.3463579353,721593.4491407337,551735.7575757576,676094.6244841815,537390.591373944,518198.0
42244.7281553398,42871.295929592954,53540.81658031088,56367.26104417671,61512.46968238691,64125.82899628253,95070.32116788322,110278.73943661973,112996.97041420118,142909.33548387096,149826.73603672534,147667.18942731278,139987.26728439057,165134.0401384083,182234.54251012148,184083.7585301837,197495.51051625237,201656.03489096573,263283.5877300613,364554.08403361344,355529.3333333334,400331.13043478265,498604.66926070035,484592.01304347825,601126.5897300158,587610.2365591398,619192.25,583296.9725036179,678049.4305620064,538736.8652680652,675637.7404860156,498794.5148955091,512584.0
41414.3786407767,42585.87458745874,53241.02797927461,52648.93975903615,61479.322425409046,64040.47583643123,90578.87591240877,108956.92253521128,111281.27810650888,141639.12903225806,148588.2662586075,145784.19970631425,139615.78332145402,160031.9944636678,181814.69365722,181867.60629921258,195511.20458891013,201355.62367601244,260494.581595092,363305.4789915966,354340.00000000006,399367.87351778656,496623.90661478596,476338.8913043478,596076.3620963473,586422.853046595,612260.9722222222,581462.8306801736,666322.0213655364,521768.9435897436,669724.5667125172,464595.44686527346,491729.0
